,Timestamp,ID,Date,Token(s),1D,7D,14D,SPRFL
0,1667665561.1561449,1,2022-11-05,ATOM/OSMO,1.3453641814263776e-20,1.3453641814263776e-20,1.3453641814263776e-20,5.882180062554271
1,1667665562.1627226,10,2022-11-05,ATOM/CRO,10.563838964016702,16.90215604289148,21.12771121663337,
2,1667665563.1672556,497,2022-11-05,JUNO/OSMO,61.576346594719524,98.52220554650492,123.15280817806013,
3,1667665564.1749754,604,2022-11-05,STARS/OSMO,15.957802900521688,25.532480279285192,31.9156184992255,
4,1667665565.1804914,674,2022-11-05,DAI/OSMO,6.473879206288817e-08,6.473879206288817e-08,6.473879206288817e-08,
5,1667665566.1868546,678,2022-11-05,USDC/OSMO,0.0003550948350435082,0.0007101896700870164,0.0010652845051305248,
6,1667665567.195471,712,2022-11-05,WBTC/OSMO,1.6388336754699374e-06,3.277667350939875e-06,4.9165010264098136e-06,
7,1667665568.2104974,812,2022-11-05,AXL/OSMO,2.9183662876306185e-05,5.836732575261237e-05,8.46326223412879e-05,
