Date,Timestamp,P_ATOM,M_ATOM,P_OSMO,M_OSMO,P_JUNO,M_JUNO,P_ROWAN,M_ROWAN,P_STARS,M_STARS,P_EVMOS,M_EVMOS,P_AKASH,M_AKASH,P_SECRET,M_SECRET,P_KAVA,M_KAVA,P_ETH,M_ETH,P_BTC,M_BTC,Date
2022-08-13,1660431684164,12.29007503854683,3611053221.932655,1.2251950637518783,525808261.5041552,6.282940513164274,357839420.91906166,0.006484768054027872,12299680.452265708,0.0327436796562591,35016561.1887117,1.9214704970913015,512532541.44039273,0.4392568208048736,74018971.7906343,1.5341170127101331,271200874.2238812,2.329571003246674,579724482.8392782,2008.8073930136065,241512061517.0315,24806.972862863026,474312248360.73895,2022-08-13 23:01:24.164
2022-08-14,1660518014118,12.180109533881213,3560430819.638237,1.227794345076971,527287147.74872506,6.291983700991506,359231162.7615414,0.0063266539571550364,12034247.513220767,0.03281960769486108,35130374.23899363,1.9174184670680152,517012913.8124356,0.43767210067768253,73778578.68987502,1.4947179217485442,264885160.1896719,2.294519238538061,571205129.0579776,2024.5044465635326,242062953215.6957,24988.449475661626,477440901100.4102,2022-08-14 23:00:14.118
2022-08-15,1660604512450,11.886481550155402,3478820753.447642,1.1993188779008321,517015654.9139399,6.066386021739205,346988786.7310605,0.0062025268423626006,11820609.331421366,0.032089607313301245,34466167.87671656,2.0444869828752963,556960002.1845092,0.4276884700164878,72262705.59130967,1.4374918801508532,253926398.43843478,2.30949323749001,576891204.9686697,2004.1515911075423,240129875996.50525,24995.084223759943,478200159059.9683,2022-08-15 23:01:52.450
2022-08-16,1660690946713,11.624038455764827,3406059336.9513836,1.1866277900169233,511248702.1849966,5.94145752054874,339720487.7860951,0.005948400474252819,11379409.742385775,0.03180295470146037,34172002.007900976,1.9414465277562944,528558228.7805817,0.4195302287082607,70742309.66165565,1.3387873491887485,237450336.6160316,2.278537994008368,571188786.8695921,1909.0458132571207,229604607910.30902,24201.106463423406,462627090804.2213,2022-08-16 23:02:26.713
2022-08-17,1660777334427,11.864589926343399,3471414851.934362,1.21377587882882,523768507.72686744,6.074926599883598,348452014.04513395,0.005777249648012743,11078158.896201126,0.0328315205092061,35333170.93878614,1.9089187460207704,517354003.81695604,0.415964177347161,70125153.31407547,1.344209585193461,238488387.8397273,2.212020938808313,555035538.1207634,1953.9627928053121,234731536951.88605,24438.65114516452,466816963272.5651,2022-08-17 23:02:14.427
2022-08-18,1660863619840,12.250434927159457,3547402941.919916,1.2389040721350821,533130310.8321764,6.241884471247559,359970231.1942191,0.005842580390532896,11205767.945881942,0.033667899950740765,35860548.7940773,1.9923865504873381,548223695.5657281,0.41225859382084107,69606875.12895422,1.299070621125317,229863802.02701783,2.156922853547163,542064543.8221997,1878.0909773297951,225641563768.76883,23544.99659633802,450342674495.42535,2022-08-18 23:00:19.840
2022-08-19,1660950108548,11.537567245378204,3378350515.307841,1.1967875945982398,516755404.18655705,6.0778148561896534,348503899.9696176,0.00545821627077204,10596791.00871288,0.03236570771835172,34818026.60382035,1.9301994957602167,528857771.24944556,0.3868175674342216,65281532.808723174,1.273138888490562,226332679.74651214,2.000046080126826,503658938.6847554,1850.1112910473696,222652366350.8803,23248.38422819264,444845955425.38696,2022-08-19 23:01:48.548
2022-08-20,1661036573741,10.910044977871351,3189998660.82222,1.1391812105920331,494703684.5002986,5.621590299650239,322528411.6300236,0.005011500241227849,9799971.123830123,0.030880080281112596,33445907.88917809,1.9029472208759703,522240910.3790549,0.37077054091159184,62529569.441674456,1.2018558350203254,210170347.60159704,1.9032304909706506,479091468.14050573,1650.0052356208066,198342928512.80133,21337.446249846336,407942338860.9287,2022-08-20 23:02:53.741
2022-08-21,1661122948824,10.704421380057928,3133734924.026232,1.1357220400687442,494597550.58592045,5.419542319034933,311985873.61560196,0.004835984655143709,9575807.097610679,0.030846974885066193,33477937.674201433,1.9596582684192767,539640995.9379793,0.36654498849650624,61994883.90339559,1.1929330871058117,212204310.8665871,1.869346881544866,469391384.4648994,1628.524778836735,195942986416.11636,21624.438126058663,414532358375.9639,2022-08-21 23:02:28.824
2022-08-22,1661209226312,10.93478891586038,3185583167.459801,1.1299939316216794,490829558.7920595,5.483780464449758,317885377.6714643,0.00485342127155082,9700196.366778035,0.03060006636506088,33202505.08093515,1.9609328061474391,538080013.0059345,0.36608610098306504,61782374.960669346,1.183006003948762,211018690.47205326,1.8536903125178599,465953466.82069105,1620.6779443669527,195324471844.68927,21615.761693416986,413578924865.8514,2022-08-22 23:00:26.312
2022-08-23,1661295774795,12.13383513662876,3558692111.074889,1.1940874863844062,520331723.8292736,5.758863049400751,331325743.50877833,0.005142073281860318,10328270.111131791,0.03290589516528758,35767664.519923605,2.08694174181313,578430389.1356616,0.3709137932066365,62681335.13069204,1.2095526789822382,214894583.68587777,1.8489531046287944,463034953.2748737,1660.6671003448773,199487551613.61758,21573.419189486187,412428838239.0525,2022-08-23 23:02:54.795
2022-08-24,1661382182334,13.199197983549887,3853584599.199222,1.2551299923101098,547431332.5685852,5.938432162500752,342836983.996293,0.004846245202437914,9836092.551865777,0.0347770426146417,37817848.27179194,2.7107952176812855,752518867.0548612,0.3756287777776939,63586462.14810208,1.2041820121250142,214291562.62098682,1.863371613218964,467652266.30632675,1684.9607242256252,202661172744.06543,21753.125073207593,416500884548.67505,2022-08-24 23:03:02.334
2022-08-25,1661468492057,13.098276568814846,3844573296.964587,1.2819240347987388,559435773.4972149,6.218457341175308,357769795.91667247,0.004729620723554725,9650787.928027716,0.03378638500887838,36744331.23313989,2.9201164416934335,815847919.3139424,0.3762845410509138,63728908.61715511,1.3205013448077312,235946784.8502397,1.8811522155224734,469038540.57942283,1713.5852829038995,206577035196.493,21744.65371535301,415775726462.399,2022-08-25 23:01:32.057
2022-08-26,1661554880026,12.901989726770937,3771910006.7364187,1.2852698831591178,560284982.3995242,6.129936265734437,355390467.71445346,0.004201302291356895,8653844.554372154,0.033930626075311346,36834256.73243004,2.7868024953098947,780668856.1343144,0.376489855277443,63816542.58675838,1.3305302477352918,236433562.86660296,1.8728519057252726,469401441.39183575,1696.7661716304422,204240810436.6186,21743.888984894827,416254544009.6448,2022-08-26 23:01:20.026
2022-08-27,1661641363874,11.537112156971906,3354602524.9159355,1.1725944235935128,513047848.0251417,5.4177261671841395,314655102.78969914,0.0039933725616955575,8246030.546173572,0.03096710673431797,33836973.21924409,2.4675608014587946,690765192.4187938,0.32639590193185897,55483501.83499758,1.1663642848166085,208416281.3284775,1.6834766234779428,422390302.880262,1518.2742598982727,182512481161.72437,20327.58659687206,389074536486.9331,2022-08-27 23:02:43.874
2022-08-28,1661727696463,11.327568303824394,3328198107.5456586,1.1513819105760459,504336005.22720027,5.342447840413708,310332421.947052,0.003962531196824295,8214998.81170018,0.03085458855797776,33790585.50366831,2.397359727787172,671161176.4747199,0.32818011902116956,55646220.59025378,1.163350025829905,207805280.023126,1.6914128350958695,424347281.61840725,1498.3617285030375,180632272171.8918,20068.799454617034,385062256402.33075,2022-08-28 23:01:36.463
2022-08-29,1661814204368,11.352628700728983,3310632634.421707,1.1560222894170953,506730868.4083166,5.279468571947902,310554567.1027434,0.0036401073742189263,7575473.988094417,0.030792404259078976,33760954.43824783,2.6093645130330207,738004097.6267166,0.3278991540780575,55658778.01243223,1.1724216334121083,209238122.7585871,1.723292604835428,431549830.33835566,1544.0535073428493,185651330732.42297,20330.2844178171,388440470988.6231,2022-08-29 23:03:24.368
2022-08-30,1661900438357,12.060703392694537,3490760389.7616744,1.1842654789115092,519621980.4166678,5.4218871758212055,316041681.8575278,0.003780528329830583,7882205.803619237,0.031817651731120306,34951874.79201642,2.4687986629342937,699944551.8467017,0.33211541197963446,56368160.74580559,1.1735557244134358,209793358.40286627,1.758419419604789,441852631.82665366,1593.5870376376813,191862919082.2722,20504.086104059224,392883362947.63635,2022-08-30 23:00:38.357
2022-08-31,1661943786042,12.160053579680266,3572029780.9869957,1.1956034016263637,525409637.2413838,5.455604099922137,318155737.8688197,0.0037275511402473475,7778755.170266104,0.032116594080652545,35283130.75358915,2.4541742141063803,699283177.111142,0.3309329703246923,56180118.494497955,1.1542937791797634,206768698.27801672,1.782345906938087,447222402.9252049,1607.6321675808956,193612459020.12665,20392.031630394245,390267597465.37714,2022-08-31 11:03:06.042
