,Timestamp,Marketcap,Date,Price
354,1657976442225,2590256900.6301594,2022-07-16 13:00:42.225,8.912745651323167
355,1657980108056,2628036775.741124,2022-07-16 14:01:48.056,8.990694924009516
356,1657983709734,2616677585.7075906,2022-07-16 15:01:49.734,8.967492084891928
357,1657987311060,2645800396.0407114,2022-07-16 16:01:51.060,9.064859434080514
358,1657990973346,2724159358.883176,2022-07-16 17:02:53.346,9.3106226324835
359,1657994464369,2715453071.3394103,2022-07-16 18:01:04.369,9.28219971240534
360,1657998043197,2681140339.152744,2022-07-16 19:00:43.197,9.158082195377595
361,1658001695033,2680388248.465272,2022-07-16 20:01:35.033,9.141877611006356
362,1658005303977,2670252495.992798,2022-07-16 21:01:43.977,9.14624229737022
363,1658008849398,2682870379.416122,2022-07-16 22:00:49.398,9.153948224397022
364,1658012510863,2688003504.876474,2022-07-16 23:01:50.863,9.214009578572233
365,1658016136310,2700944645.0601044,2022-07-17 00:02:16.310,9.231279462186617
366,1658019724556,2686788105.734788,2022-07-17 01:02:04.556,9.1584866311802
367,1658023240169,2653429948.8960733,2022-07-17 02:00:40.169,9.078994090978467
368,1658026805567,2660823683.219326,2022-07-17 03:00:05.567,9.08228438533625
369,1658030512367,2671590201.214884,2022-07-17 04:01:52.367,9.136264183338382
370,1658034024870,2679116778.962263,2022-07-17 05:00:24.870,9.147543314940796
371,1658037601743,2678550654.392628,2022-07-17 06:00:01.743,9.169729944063604
372,1658041308393,2708683827.9997263,2022-07-17 07:01:48.393,9.308286615381462
373,1658044956457,2735825262.881316,2022-07-17 08:02:36.457,9.347673093017487
374,1658048533237,2695908466.476609,2022-07-17 09:02:13.237,9.216156966487487
375,1658052098877,2683033586.829693,2022-07-17 10:01:38.877,9.159175971664052
376,1658055641041,2676961419.259273,2022-07-17 11:00:41.041,9.150328311699106
377,1658059253004,2660976918.5671744,2022-07-17 12:00:53.004,9.093899813428944
378,1658062848777,2669999875.189924,2022-07-17 13:00:48.777,9.114791159828275
379,1658066488078,2652350495.8364053,2022-07-17 14:01:28.078,9.044701072228731
380,1658070075395,2665625819.536516,2022-07-17 15:01:15.395,9.10645067043061
381,1658073642320,2647197753.1114345,2022-07-17 16:00:42.320,9.03083491526729
382,1658077269855,2624202298.0050154,2022-07-17 17:01:09.855,8.981455426516291
383,1658080848158,2646348506.931869,2022-07-17 18:00:48.158,8.980881479380038
384,1658084522945,2634539406.6181817,2022-07-17 19:02:02.945,8.988186788379116
385,1658088049433,2650178772.6515093,2022-07-17 20:00:49.433,9.022603594818984
386,1658091637908,2629563261.903285,2022-07-17 21:00:37.908,8.987363439213429
387,1658095265038,2644175897.4637985,2022-07-17 22:01:05.038,9.046469366084198
388,1658098822778,2645670508.624623,2022-07-17 23:00:22.778,9.036383647865025
389,1658102459991,2622421373.19147,2022-07-18 00:00:59.991,8.922287192143722
390,1658106224904,2613752759.491025,2022-07-18 01:03:44.904,8.939374919172543
391,1658109612178,2669916033.193573,2022-07-18 02:00:12.178,9.127525006313556
392,1658113306191,2708900447.0346155,2022-07-18 03:01:46.191,9.234176947636726
393,1658116897757,2716458598.089734,2022-07-18 04:01:37.757,9.29061657712896
394,1658120425404,2731978804.733374,2022-07-18 05:00:25.404,9.310753978847904
395,1658124056673,2773171869.2636924,2022-07-18 06:00:56.673,9.49691106278515
396,1658127749367,2809091289.0666766,2022-07-18 07:02:29.367,9.59941126866132
397,1658131280740,2803013086.510364,2022-07-18 08:01:20.740,9.593407254980802
398,1658134965985,2792760782.0976696,2022-07-18 09:02:45.985,9.561515400030675
399,1658138510995,2844340103.565732,2022-07-18 10:01:50.995,9.73204145064015
400,1658142187710,2862339766.6560745,2022-07-18 11:03:07.710,9.769663493915315
401,1658145612905,2822156482.572685,2022-07-18 12:00:12.905,9.689110750992304
402,1658149271685,2822403498.061639,2022-07-18 13:01:11.685,9.644010079346428
403,1658152970464,2835786071.4204497,2022-07-18 14:02:50.464,9.65814698139646
404,1658156406385,2821890072.4713087,2022-07-18 15:00:06.385,9.63061225506824
405,1658160079429,2825719700.3101344,2022-07-18 16:01:19.429,9.67047264021376
406,1658163716983,2810160860.2484927,2022-07-18 17:01:56.983,9.596315598509626
407,1658167251606,2751914818.2779346,2022-07-18 18:00:51.606,9.398108089399422
408,1658170857885,2742053614.284739,2022-07-18 19:00:57.885,9.35562237345552
409,1658174565081,2700126413.7543144,2022-07-18 20:02:45.081,9.274923238291022
410,1658178011537,2717450797.89234,2022-07-18 21:00:11.537,9.267825779181344
411,1658181692410,2720172594.3499746,2022-07-18 22:01:32.410,9.272365381467573
412,1658185315845,2722024867.191352,2022-07-18 23:01:55.845,9.318117506942208
413,1658188973312,2795024307.870908,2022-07-19 00:02:53.312,9.577037007283982
414,1658192652712,2797026680.426574,2022-07-19 01:04:12.712,9.559469284102654
415,1658196126976,2764891199.711222,2022-07-19 02:02:06.976,9.44940492301904
416,1658199685220,2779096551.120572,2022-07-19 03:01:25.220,9.498386782089009
417,1658203266283,2752038123.2281146,2022-07-19 04:01:06.283,9.366812871389437
418,1658207071858,2754789077.5796328,2022-07-19 05:04:31.858,9.41010205705235
419,1658210429416,2778795275.63493,2022-07-19 06:00:29.416,9.483864072063843
420,1658214048936,2772299379.854795,2022-07-19 07:00:48.936,9.503571574530993
421,1658217727569,2769476620.8976583,2022-07-19 08:02:07.569,9.457590244563638
422,1658221295718,2792202966.277799,2022-07-19 09:01:35.718,9.562278755691947
423,1658224835104,2831249075.3133016,2022-07-19 10:00:35.104,9.71301352850537
424,1658228434178,2922729806.059456,2022-07-19 11:00:34.178,10.038509675309196
425,1658232116785,2965369717.8742576,2022-07-19 12:01:56.785,10.20182238299416
426,1658235784121,2984021932.8558016,2022-07-19 13:03:04.121,10.198780057883484
427,1658239342122,2968660327.005752,2022-07-19 14:02:22.122,10.193005550536794
428,1658242942412,2990684466.5253234,2022-07-19 15:02:22.412,10.216249352399672
429,1658246424275,3020286846.78397,2022-07-19 16:00:24.275,10.321938161036558
430,1658250141190,3101414175.331109,2022-07-19 17:02:21.190,10.687483130149785
431,1658253751556,3076773388.0439434,2022-07-19 18:02:31.556,10.488802048495057
432,1658257207466,3072227662.589314,2022-07-19 19:00:07.466,10.502581918941214
433,1658260921440,3090254329.64996,2022-07-19 20:02:01.440,10.45921064487067
434,1658264444888,3090010056.479433,2022-07-19 21:00:44.888,10.524463567180984
435,1658268105674,3113177303.3501835,2022-07-19 22:01:45.674,10.657930803878411
436,1658271695177,3088543557.3752403,2022-07-19 23:01:35.177,10.59261399062838
437,1658275301189,3090442191.324031,2022-07-20 00:01:41.189,10.563837204636496
438,1658278888745,3077692890.0356097,2022-07-20 01:01:28.745,10.387930717204348
439,1658282438804,3029000613.092669,2022-07-20 02:00:38.804,10.352508038894223
440,1658286004892,3034040896.657937,2022-07-20 03:00:04.892,10.3868188479823
441,1658289673782,3019762747.63452,2022-07-20 04:01:13.782,10.319706827060172
442,1658293235070,3010220594.051664,2022-07-20 05:00:35.070,10.293324286990456
443,1658297108791,3018180342.614037,2022-07-20 06:05:08.791,10.325094279806777
444,1658300455420,3068447917.6340656,2022-07-20 07:00:55.420,10.495173743894432
445,1658304076830,3015111147.4468536,2022-07-20 08:01:16.830,10.26215079396358
446,1658307669453,2976290929.2880764,2022-07-20 09:01:09.453,10.10408501261842
447,1658311256759,2987200780.1573644,2022-07-20 10:00:56.759,10.209644711426831
448,1658314882096,2996976590.8047266,2022-07-20 11:01:22.096,10.25331482044289
449,1658318447424,2968678664.384241,2022-07-20 12:00:47.424,10.214143810572413
450,1658322004226,2991835563.593643,2022-07-20 13:00:04.226,10.17885069689043
451,1658325672033,3001609542.6246524,2022-07-20 14:01:12.033,10.240314838864752
452,1658329233239,3024008729.7190566,2022-07-20 15:00:33.239,10.342314927484258
