,Timestamp,Marketcap,Date,Price
0,1651388497567,5395631114.595441,2022-05-01 07:01:37.567,18.441169753255565
1,1651392243404,5369711657.183035,2022-05-01 08:04:03.404,18.30972292714941
2,1651395791223,5394800491.039422,2022-05-01 09:03:11.223,18.50806975658356
3,1651399379821,5367864512.166665,2022-05-01 10:02:59.821,18.343512109576675
4,1651402903169,5383854438.488584,2022-05-01 11:01:43.169,18.39924626419746
5,1651406604057,5333608883.766624,2022-05-01 12:03:24.057,18.233236851998004
6,1651410076665,5312722492.001451,2022-05-01 13:01:16.665,18.047612981088268
7,1651413818389,5282346358.723252,2022-05-01 14:03:38.389,17.92514395811829
8,1651417216003,5215378515.263869,2022-05-01 15:00:16.003,17.786950122240803
9,1651420985948,5289995105.201553,2022-05-01 16:03:05.948,18.208148859328254
10,1651424532611,5445392102.407974,2022-05-01 17:02:12.611,18.56691424173305
11,1651428120868,5400278318.69002,2022-05-01 18:02:00.868,18.40423111154041
12,1651431869091,5314459146.861883,2022-05-01 19:04:29.091,18.02214584011696
13,1651435236909,5212126075.395301,2022-05-01 20:00:36.909,17.788961266931224
14,1651438961276,5203813487.762991,2022-05-01 21:02:41.276,17.892234901239767
15,1651442474005,5248048165.851128,2022-05-01 22:01:14.005,18.012629585607577
16,1651446025921,5211235487.271402,2022-05-01 23:00:25.921,17.816945401991575
17,1651449777898,5277767911.72881,2022-05-02 00:02:57.898,18.020589203029346
18,1651453306941,5321788453.750056,2022-05-02 01:01:46.941,18.199859200308527
19,1651456836129,5320645644.650452,2022-05-02 02:00:36.129,18.08605076191092
20,1651460440521,5271090829.3147,2022-05-02 03:00:40.521,18.07310590879683
21,1651464223050,5289803195.680494,2022-05-02 04:03:43.050,18.07245667202573
22,1651467727542,5276630949.826359,2022-05-02 05:02:07.542,18.1761047799261
23,1651471407511,5330353335.38216,2022-05-02 06:03:27.511,18.20142498981597
24,1651474900440,5355785598.455359,2022-05-02 07:01:40.440,18.216935440397503
25,1651478550906,5342574826.902993,2022-05-02 08:02:30.906,18.199708770903424
26,1651482201155,5232998613.125326,2022-05-02 09:03:21.155,17.88509269197254
27,1651485775528,5266325290.599128,2022-05-02 10:02:55.528,17.917639632428834
28,1651489317745,5194679049.630474,2022-05-02 11:01:57.745,17.67302218315625
29,1651492931419,5102080686.394548,2022-05-02 12:02:11.419,17.385150740218215
30,1651496631576,5111775732.289922,2022-05-02 13:03:51.576,17.441661694227303
31,1651500137362,5187976107.289372,2022-05-02 14:02:17.362,17.79984115201287
32,1651503764691,5219246850.932322,2022-05-02 15:02:44.691,17.838324214164544
33,1651507315083,5236036727.571328,2022-05-02 16:01:55.083,17.899570458334285
34,1651510876158,5265511577.577777,2022-05-02 17:01:16.158,17.805495854907043
35,1651514507815,5111535832.544926,2022-05-02 18:01:47.815,17.464036288589035
36,1651518147213,5071924060.513023,2022-05-02 19:02:27.213,17.390673848707017
37,1651521826441,5223200288.577254,2022-05-02 20:03:46.441,17.868683996377477
38,1651525298589,5175370137.874073,2022-05-02 21:01:38.589,17.673370829814985
39,1651529006397,5242079014.596282,2022-05-02 22:03:26.397,17.996823498980167
40,1651532524256,5237798169.717629,2022-05-02 23:02:04.256,17.868844252157782
41,1651536107374,5228919206.31004,2022-05-03 00:01:47.374,17.820119396693467
42,1651539629376,5204765342.452124,2022-05-03 01:00:29.376,17.78977849039304
43,1651543239265,5218225662.067079,2022-05-03 02:00:39.265,17.88694386508559
44,1651546886452,5211295722.078802,2022-05-03 03:01:26.452,17.900669309936553
45,1651550496189,5275777247.978544,2022-05-03 04:01:36.189,18.00977040958461
