,Timestamp,P_ATOM,M_ATOM,P_OSMO,M_OSMO,P_JUNO,M_JUNO,P_ROWAN,M_ROWAN,P_STARS,M_STARS,P_EVMOS,M_EVMOS,P_AKASH,M_AKASH,P_SECRET,M_SECRET,P_KAVA,M_KAVA,P_ETH,M_ETH,P_BTC,M_BTC,Date
570,1666717286246,12.040706211445228,3517459559.176586,1.223849426155474,575577600.8214012,3.1274013450882774,195569685.26455805,0.006211765390126311,14576325.97982866,0.0453812491567027,55368350.26173964,2.3176933872546313,763317821.1982565,0.2555377261036615,49328104.97202882,0.8800630354215572,161874452.027802,1.5540029756962144,472147443.1220093,1412.2414521851986,169936393234.41992,19760.326656193,379142060297.50134,2022-10-25 17:01:26.246
571,1666720923494,12.242152844717786,3573667818.343701,1.2284746291185882,577327661.7284535,3.1268659349797945,196016566.6074562,0.006296312421287639,14802893.771415422,0.04599059181369442,56284087.584530525,2.3234131791628276,767609626.3538053,0.2599315164363112,50389799.25364112,0.9132417593912219,168450716.63472244,1.555144323400719,469865795.85509807,1484.2465308755359,176690577507.12708,20045.499175515517,384464282802.60486,2022-10-25 18:02:03.494
572,1666724452217,12.221353219890545,3582748817.2698393,1.221547389750206,574197343.5019283,3.0792106441378246,194088589.84542933,0.006328243052601014,14928904.601985196,0.046150646973754844,56450159.14716272,2.3230110957705183,769872262.3972543,0.2603808958978195,50438756.19227978,0.9137056773788967,168179959.8961313,1.5382813982565138,467202173.4222907,1498.6148278371293,180692654172.1317,20295.75489657272,389580806811.5506,2022-10-25 19:00:52.217
573,1666728092629,12.119970121623224,3544622011.7965035,1.224430572826239,565419735.1197746,2.9593673007651358,185762905.63273928,0.0062874896030248656,14762719.361989075,0.04574942968224857,55970371.69083618,2.3770158964716823,790123223.9326884,0.25903119874343616,50183848.72144573,0.9041575108190746,166151724.1703976,1.5405947073946331,466861280.0520104,1489.5434746236224,179143188751.66428,20218.874995039227,387582730747.91504,2022-10-25 20:01:32.629
574,1666731732446,11.960005764674825,3496141026.2780433,1.2228400882556736,574535588.7210805,3.0027463609592457,187513257.06083724,0.006220701474709187,14612737.732098961,0.04563585494660135,55066524.132986404,2.332402038844174,767438456.5304062,0.25713389909678047,49556499.557428956,0.8953896087154162,163963804.70683616,1.556590500448087,471534041.42419183,1463.7347944740532,176376696609.85468,20146.820945638334,384915645522.0784,2022-10-25 21:02:12.446
575,1666735345699,11.988169811131337,3501290219.052466,1.2225289791773195,575801058.6315007,3.0059541447990306,188419172.27717993,0.006228846505012749,14634662.290823204,0.04558785833763209,55752680.526126966,2.353408150287894,778373708.758407,0.25813697860477547,49896750.7950427,0.8886669919865906,163522486.1021454,1.537075414898694,465666029.6480421,1479.2366558626136,177612443368.97546,20205.80043641026,387342065718.64984,2022-10-25 22:02:25.699
576,1666738893926,11.931475411307844,3494124523.855622,1.2230256961117172,575512088.5811707,3.000026728797102,187691808.6213001,0.006191815691575789,14596435.427543199,0.04544662652328696,55862709.57685637,2.3446271148000357,779619094.0189435,0.25793311716543493,49961792.91587113,0.8832383850596895,162443151.03971174,1.5259587019295295,464239167.9246393,1456.6128689720695,175921424147.03125,20036.39480045612,385143317906.9307,2022-10-25 23:01:33.926
577,1666742478756,12.011673921305235,3514389393.1514344,1.2287096634853338,577647140.3757199,3.0069467319982692,187930592.84617633,0.006235802934457681,14658799.351619707,0.0454836996980667,55794264.851034224,2.3395535813142305,775389325.2600284,0.2579572340949477,49946827.86082715,0.8826354081763801,162336318.9225144,1.5349027407081226,465798569.4976173,1462.0489375629863,176051206695.99817,20095.152230674925,385476931983.84595,2022-10-26 00:01:18.756
578,1666746112714,12.035705602688108,3518435512.9979534,1.22915527176279,578949390.2605997,2.999121247807202,188036263.13961726,0.006235478738847974,14644834.631620534,0.04568278345519717,56002430.64632826,2.3310392937307163,771339577.6371286,0.2576971637791719,49871273.769838996,0.8851595649505292,162878672.47016376,1.5300180772392866,464852599.57776964,1470.4788593949713,177029128691.18158,20157.355430425745,386285006034.8269,2022-10-26 01:01:52.714
579,1666749680605,12.042353551871745,3524710030.626383,1.2344248601243746,579820564.43821,3.0054051872495475,187871064.42025918,0.006238103479114694,14693309.563928394,0.04564560686452856,56035258.09032563,2.326788936129339,771458412.2754352,0.2570624517296045,49837215.642648794,0.8862692752844749,163326032.5913453,1.5310243179370395,464518801.5065633,1480.7904139721313,178361332236.7944,20250.8114175124,388544229493.9173,2022-10-26 02:01:20.605
