,Timestamp,P_ATOM,M_ATOM,P_OSMO,M_OSMO,P_JUNO,M_JUNO,P_ROWAN,M_ROWAN,P_STARS,M_STARS,P_EVMOS,M_EVMOS,P_AKASH,M_AKASH,P_SECRET,M_SECRET,P_KAVA,M_KAVA,P_ETH,M_ETH,P_BTC,M_BTC,Date
570,1658710807804,9.643263456505817,2829145194.557281,0.9433035227017916,394775297.8457338,3.4595997956087454,192738609.39156058,0.006812829721296896,12229307.383332197,0.026892211842549522,26688462.236632522,1.5772658998054985,321104875.0281898,0.34351442405875726,57193530.74949237,1.104275965872747,194849034.9556394,1.759313409608911,409986819.26084715,1564.462986872099,187400968957.38187,22368.29687550251,427690022869.1367,2022-07-25 01:00:07.804
571,1658714431678,9.378743565194577,2763459222.3515964,0.9227051414562334,386598132.85388917,3.3616442929478056,188824129.2348069,0.006680129560958384,12034489.120975642,0.026187198182176113,26003582.305185184,1.5779405782571023,321043615.99544543,0.3366203787890715,56590164.108948916,1.0893334052755745,192294331.70569822,1.7397333095805934,406024130.62041694,1546.193723517205,185247525088.75842,22203.740597214244,424494673061.2883,2022-07-25 02:00:31.678
572,1658718006502,9.301927747920223,2722470611.5228415,0.9183284021514166,385045227.1882265,3.3472901304322273,186400551.4461327,0.006599360561522352,11856651.552644577,0.02604558209571324,25864519.976426143,1.5682918923628744,318861130.10298413,0.3353585317846467,56044548.90080056,1.0787339229881934,190522781.9932682,1.7388944657271137,405839644.6390719,1523.5421600541072,182714747195.67032,21974.602463174924,419872023047.97705,2022-07-25 03:00:06.502
573,1658721749356,9.290154296223289,2718170606.896871,0.9137635061255486,383916909.50232756,3.338316442023788,185921904.59270564,0.0065962440686240225,11832521.211460741,0.025896053384879332,25776520.952014353,1.5656561095166337,317665698.4537808,0.33555502055378916,56089464.93740145,1.0706497040501604,189076983.36598584,1.7329075800961486,404615914.7522135,1510.5287552108364,181431494466.19473,21871.299728071215,418057645792.80176,2022-07-25 04:02:29.356
574,1658725252444,9.384100575554024,2735652587.6379566,0.9193597200638658,385744507.3319324,3.385295615712914,188308665.28945392,0.006626431434701995,11895295.286679085,0.02609388188325739,25912574.73709751,1.5715098187710506,318245185.44368684,0.3350767501949866,56108979.24277886,1.0730514689328186,189552151.35815126,1.7430860861909288,406740558.15935624,1516.7289995106496,181543415093.55942,21863.27834197895,417160457069.5872,2022-07-25 05:00:52.444
575,1658728821388,9.436620025591006,2757042888.7665696,0.927878139075481,386761692.1365168,3.3622851556172835,187698798.4526938,0.006677851142677962,11960812.053158453,0.026315659651603405,25994616.264491186,1.5749632305185537,319167421.5814941,0.3347826349166967,55978734.20475377,1.0810837069198127,190557755.45804125,1.7624100116554637,411522681.84445083,1529.6534716771446,182718901578.33148,21938.68999710905,418003944176.7858,2022-07-25 06:00:21.388
576,1658732492364,9.36391962941859,2742233817.9295726,0.9205504441095379,385893273.33147687,3.3471769650373147,186489053.2083886,0.006625395275126009,11909047.135424824,0.026109236296114308,25930354.19484902,1.5286340502552314,316054905.37617004,0.3338182555477922,55776127.60604585,1.0763216695905258,190080431.52555194,1.7505023640969486,409319504.00257975,1520.4819289804027,182277296552.48404,21894.239781587672,418405329006.0843,2022-07-25 07:01:32.364
577,1658736203557,9.3384699540949,2741712188.147671,0.9162751320845419,384045304.47452986,3.350564984324057,187032376.4892583,0.006632164382960016,11923005.876117697,0.02599506639474404,25823279.98934894,1.5211168980064378,308579923.83905804,0.33424228595839695,55856052.820389666,1.0756012240368276,189890041.19592026,1.750617933086381,409243346.2838395,1525.4749522497684,182917234748.54773,21977.511238492832,419903531142.4812,2022-07-25 08:03:23.557
578,1658739630353,9.380769555460818,2728594859.9872093,0.9185221915403319,384930860.5486755,3.336190764959826,185156539.29161888,0.006643262674018241,11911500.239900818,0.026029443400983683,25848583.99032656,1.5187503578882582,307204876.71220404,0.3332653863607222,55424456.99188133,1.0822245424627384,191019886.22007164,1.7615861549616565,407942979.36800474,1541.4838495856293,183443133017.17993,22098.77967398494,419502792175.38324,2022-07-25 09:00:30.353
579,1658743250193,9.303053563518972,2733836538.102331,0.9189371129562633,385202843.4420333,3.3357706052398584,186265213.7534323,0.006622435940178332,11917208.668277428,0.026036667002798063,25855752.992919434,1.5121367652084243,307406156.0942176,0.3308083229291762,55274977.87688829,1.0837969370113514,191281042.74977154,1.750596668656243,409723098.7988442,1534.5980228563694,184224376405.4433,22007.667836580098,421294984185.1299,2022-07-25 10:00:50.193
580,1658746825624,9.345171559080573,2737793038.272668,0.9208388115927405,386035663.71202904,3.349774573052838,186418044.9348494,0.006639654737692945,11924603.05321322,0.026065232314353412,25884124.232924487,1.5038264260553367,305550051.6007262,0.32729714512138514,54588282.57709937,1.0874024510427998,191894165.01134142,1.7527036169451817,409401656.43117297,1548.624488802805,185292106618.65356,22058.895817610646,421356920260.2334,2022-07-25 11:00:25.624
581,1658750419093,9.359937245156315,2738038404.5602813,0.9195669803921155,385454251.1523447,3.3435360792764177,186381470.9338878,0.006630238521274331,11912677.213298308,0.02602405263207865,25843230.67790003,1.5119776067722814,306857913.96631646,0.3270941071081955,54603864.00311727,1.082376382554016,191117443.76920116,1.7502637468223656,409235679.52223915,1542.593298939461,184697666810.6325,22012.98687066493,420653429750.1522,2022-07-25 12:00:19.093
582,1658754010374,9.303279847606527,2721812093.4390626,0.91739499177804,384577458.0244105,3.3309816763622906,185538635.88602635,0.006587981990307987,11822403.043756044,0.025990979678768917,25810387.524158128,1.5054544241043626,305374886.2234165,0.32636708920485125,54535942.666870855,1.084725300986916,191545714.93039003,1.7394717682053467,406358301.7254593,1534.8028024272883,183635781668.65775,21950.82826585681,419095423269.1079,2022-07-25 13:00:10.374
583,1658757649443,9.308350559312656,2720926695.673501,0.9180734239060246,384882404.65330046,3.3362438775479455,185423789.05083856,0.006585802921199149,11836005.372244881,0.02601621893105518,25840538.604133464,1.4721516162016977,299277472.7371153,0.327106571509039,54624622.75447641,1.081507762587808,190986313.16048104,1.7406215200881194,406724636.46268445,1524.670651082082,182533781459.6052,21945.591050291758,418968564506.05554,2022-07-25 14:00:49.443
584,1658761339868,9.263454359532792,2705897100.9051437,0.9204171351850399,384083818.31429005,3.324775535864301,183792163.718469,0.006552833625409239,11783222.814602535,0.025945481939769373,25709908.729223575,1.4677491419870392,297963720.5251287,0.3263508838690548,54597874.49387486,1.0789821951841758,190434133.31422278,1.732120001868225,404681307.44588125,1521.7831786189518,182319924820.17938,21844.100860963437,417073964756.61084,2022-07-25 15:02:19.868
585,1658765315198,9.297342926444832,2718186507.6075315,0.920949215840467,385817617.98144686,3.333177078849269,185783831.2246077,0.0065754586406017775,11824697.852569528,0.026076830623136128,25873614.241039205,1.4727937044486736,299385347.29026514,0.3277527823504145,54768513.05668251,1.080143895672133,190700047.5369999,1.7384978391199597,406809879.91037095,1528.2881934148215,183300151005.68015,21911.11269448063,418568187559.978,2022-07-25 16:08:35.198
586,1658768447080,9.315862218832727,2724052113.854265,0.9221657642892028,386560037.9497616,3.378900162057329,185210744.38563856,0.006736429972474098,12122758.868769499,0.025898650299907344,25746400.555807415,1.4797841895301482,300904195.88662684,0.3311551494247665,55160638.69750765,1.0809510440667893,190823573.42509246,1.7424137770008488,407921472.56668085,1529.8739689895854,182762591573.78848,21933.85282189206,418938361415.80115,2022-07-25 17:00:47.080
587,1658772073564,9.358185385380036,2758659580.7927513,0.9194023241200071,386015384.21844065,3.336489102434476,186037704.2516864,0.006743568158262517,12132029.407664323,0.025867489303765326,25687755.192720853,1.4740665141769695,299498772.3685336,0.33040624792701845,55213897.95171198,1.0772152487141833,190215695.20408246,1.7338228442190895,407572240.7708723,1514.3727275363087,182602476997.11136,21854.178470716353,420027791382.87756,2022-07-25 18:01:13.564
588,1658775640587,9.338598565124395,2737274182.4011183,0.9183634719626378,385787046.7593587,3.32947200649934,185823942.34944618,0.006722233630840298,12121104.127105867,0.025847923114688007,25673408.94984963,1.4834453189823609,301883268.957761,0.3290105680250097,54990252.48032899,1.0779929580090888,190370759.55264056,1.7319212552743848,404337324.96631753,1517.729695451279,182161236897.4567,21912.622685129736,418906771046.8432,2022-07-25 19:00:40.587
589,1658779244066,9.240818923900267,2680551562.578915,0.9123152855568769,381235046.4052508,3.3051641904637115,183115758.52239802,0.006701328525002769,11967538.564008428,0.02568328544184137,25353621.244169112,1.4560909344140984,295102913.3398827,0.3255139506679786,54603196.814558044,1.0639277564106322,187761658.61800247,1.7131013361648075,399963811.4394565,1483.6817696351054,176803999780.67493,21803.164657544028,415587255018.63556,2022-07-25 20:00:44.066
590,1658782911459,9.328665612739094,2720498923.9664803,0.9197839398964454,386595019.27081794,3.338249915358715,186401370.4828186,0.006743567580014088,12126521.36636022,0.025895376416213204,25755790.38963631,1.4393245138964572,292805474.7122603,0.3267930734576189,54660591.166732736,1.0857963253217418,191884008.84274775,1.7328838232133108,404870948.4999559,1525.9201755187335,182387991876.2409,22156.316403235767,422136790356.88763,2022-07-25 21:01:51.459
591,1658786494307,9.274096589461834,2712694590.6842966,0.9157227640754105,384216976.3143187,3.3199477378566855,185205538.51180518,0.00671770127045847,12125955.734331852,0.02582191764189682,25656024.81818147,1.4748208358858577,291426483.8056503,0.3269143033579242,54639433.68511694,1.0819756455746012,191140017.563594,1.7314153110046628,405103923.39488083,1519.8295371691217,181797094408.9695,22093.497347624514,421611624231.2021,2022-07-25 22:01:34.307
592,1658790020849,9.269395543041847,2688793589.2107277,0.9073489290098735,382572223.98229545,3.3190805029211425,185426680.61142424,0.006757827375849433,12160494.59429848,0.025556990138663072,25474077.394977905,1.4584621011656937,296655988.3375776,0.3261043692514444,54475140.17313056,1.0657018761685533,188032676.27425575,1.725676182336595,402390222.7184368,1483.5590930942979,177887778523.17987,21661.450772543412,413539533023.0874,2022-07-25 23:00:20.849
593,1658793657779,9.05130950864019,2686611911.3028007,0.896785605213431,378414259.40928584,3.2469813606090208,182788935.19284824,0.0066236164022250845,12083501.735228408,0.025164443721027385,25295421.7533473,1.413201406668743,290828539.98109967,0.3237596490215121,54166099.41799612,1.0446867085415943,186789709.3099345,1.6766608941470391,392421444.422021,1450.4822852139405,176371406952.78534,21401.47807365118,413421298743.0032,2022-07-26 00:00:57.779
594,1658797217722,8.840574809340758,2595083509.5186124,0.8786159370243954,367878153.6786323,3.1890197741298842,177609278.6682785,0.006506560048453984,11703321.013049709,0.024532855251791635,24314157.584811684,1.3904084748786856,282605197.9817808,0.3204178502845147,53470764.65148281,1.0189415790311598,179887768.92387635,1.6492460139176908,387156284.04129624,1420.792145662317,170924304940.78235,21031.73993982812,401995077051.0805,2022-07-26 01:00:17.722
595,1658800834080,8.859732913902599,2587845350.2857533,0.8814171210923873,369167751.6951412,3.1813135332428626,177074450.3190158,0.006519270582135373,11745669.911692739,0.024615546947864064,24396031.51765828,1.370477479027243,278021817.31666386,0.321037314910729,53642809.964527994,1.0208884962028042,180201812.57353833,1.6530625633017162,386968421.6066922,1423.5078080124129,170642932266.537,21099.975640680274,403001626911.3932,2022-07-26 02:00:34.080
