Date,Timestamp,P_ATOM,M_ATOM,P_OSMO,M_OSMO,P_JUNO,M_JUNO,P_ROWAN,M_ROWAN,P_STARS,M_STARS,P_EVMOS,M_EVMOS,P_AKASH,M_AKASH,P_SECRET,M_SECRET,P_KAVA,M_KAVA,P_ETH,M_ETH,P_BTC,M_BTC,Date
2022-07-01,1656716535735,8.332885335136176,2426199461.205749,0.8273916694725674,336379406.9365832,2.665838357011632,143943619.39048377,0.006594322097951908,10783638.78580078,0.021997991931540888,21774692.62650531,2.257631107015979,462082138.2668987,0.24616980828775806,40537585.86109213,0.9310626706218292,162909431.53896502,1.8396838629049275,403499461.49115723,1077.0815025346174,129048137126.94218,19613.917491215987,374309063944.7972,2022-07-01 23:02:15.735
2022-07-02,1656802846351,8.230646512664054,2441156275.0086946,0.8156659397023075,331618453.07601213,2.5982717686449117,141542185.048429,0.006605462949736119,10782773.978664909,0.021636742094662945,21455831.814959113,2.323425738171917,472335169.39412093,0.24744447369656214,41457964.97396556,0.9671177843105997,169186792.1960003,1.8196420277528025,399442494.39540315,1074.1703711273399,128288558332.95256,19378.141016164303,369801416990.24133,2022-07-02 23:00:46.351
2022-07-03,1656889300622,8.277017046053025,2413290367.910295,0.8134001140537309,331621459.9126414,2.542073805570281,137791041.86811268,0.006553586095162929,10732615.534427688,0.02184329774635426,21670467.797245435,2.311934751959894,468580481.8428214,0.24540222024315944,40586164.87196022,0.9472732230149021,166060591.20563954,1.8055507624519072,397171789.739542,1084.7214267465436,129655740905.75414,19482.648523109194,371363909197.5731,2022-07-03 23:01:40.622
2022-07-04,1656975679408,8.80917796940258,2597398085.486081,0.8410212535715867,345400580.6615871,2.64984991576468,142944137.25320846,0.006751109493150658,11034133.15576341,0.02330376350898476,23318184.929055076,2.374453729369011,479055336.1165501,0.24540231160999573,40659602.21339896,0.9867583221786786,171818712.83038843,1.7914341081904084,395614052.5264918,1140.2524235327085,136275782296.0872,20106.97660284019,382366731540.81116,2022-07-04 23:01:19.408
2022-07-05,1657062129577,9.216796784670764,2715371217.577217,0.8723545657599345,356060776.3175925,2.7328923645264784,148550064.68726423,0.007433669830344073,12163773.785240842,0.024413959981104415,24244010.55373082,2.5470154835555485,520713510.58797777,0.24625245916678865,40767208.256594785,1.0022304761401137,174626221.88138092,1.8491447196604769,409378971.1527986,1164.5685294572852,139235432845.6475,20493.56267855715,391212745856.83307,2022-07-05 23:02:09.577
2022-07-06,1657148463411,9.253354581828676,2696487519.0444374,0.8791966255663485,359385453.100755,2.7602682677691828,148258943.1536058,0.0075679566451694715,12506505.915703293,0.02444685405822472,24276990.894065626,2.853185776721737,581178590.7316077,0.24253190647496672,40270885.643191114,0.9718807047672223,169474652.4932864,1.8767232025735745,416293862.7429196,1190.777204084401,142295981264.23758,20517.772667383317,391700760055.5845,2022-07-06 23:01:03.411
2022-07-07,1657234928294,9.528569414204124,2786462074.598989,0.8930840596389017,366284713.9254481,2.949866074215575,160365556.20849347,0.0072361807965128505,11900607.062773041,0.024765624937947702,24598138.294064812,2.8046678437745083,570709805.5615638,0.2401609869710257,39809162.86854866,1.0158057257530517,177502240.42368308,1.8919745099726015,419695051.1330079,1251.1652627091173,148974687645.43903,21790.773518813978,413186800352.05646,2022-07-07 23:02:08.294
2022-07-08,1657321358596,9.480434878602544,2772901402.6533,0.8954016252964792,366990763.3808528,2.962513382174069,161682084.97709846,0.007203954830386609,11850429.314123102,0.024850242711727623,24677576.697234217,2.7362501465710487,553028581.5586668,0.24264985063437017,40357270.960546724,1.0312395388627102,180144161.950101,1.8970483595557497,423272152.9019428,1260.4562356508227,151277179628.06555,22109.67363877527,422682893745.2354,2022-07-08 23:02:38.596
2022-07-09,1657407758554,9.300012253670365,2724406790.811073,0.8697584004470822,356940160.6729409,2.8783443913146294,157109827.12552178,0.006950527346664455,11477880.729251293,0.023934026487405852,23765401.01385281,2.500487312268356,512924761.04053813,0.2455206930552128,40783888.38501656,0.997850962711328,174524562.16170084,1.9769394790652237,442160001.67298406,1227.2956013282007,146927781154.06265,21851.62314659787,417475384695.76135,2022-07-09 23:02:38.554
2022-07-10,1657494060327,8.999972652817746,2631215239.164305,0.8485046738519786,348686693.54419,2.811698277054063,153480502.1289723,0.006807183636149879,11215639.61834407,0.023221046599130882,23023656.50832342,2.495106255792931,507650751.4738352,0.25562935572738,42421724.41515468,0.9867387421000883,172772036.23758146,1.9064484120450047,427823101.4982897,1217.786906804585,145669899245.64273,21600.46747280324,412580529486.2216,2022-07-10 23:01:00.327
