,Timestamp,Marketcap,Price,Date
21,1643774554778,8230011921.834152,28.45204104480784,2022-02-02 04:02:34.778
22,1643778081111,8179962469.877787,28.506985729392724,2022-02-02 05:01:21.111
23,1643781677550,8163449453.5095825,28.42475711947012,2022-02-02 06:01:17.550
24,1643785328361,8124344539.208083,28.20713725122157,2022-02-02 07:02:08.361
25,1643788916869,8114886488.365667,28.232786802566466,2022-02-02 08:01:56.869
26,1643792810823,8157787017.010547,28.414145741937578,2022-02-02 09:06:50.823
27,1643796118985,8168504710.479002,28.46747648418332,2022-02-02 10:01:58.985
28,1643799710931,8212647021.813693,28.59164751180891,2022-02-02 11:01:50.931
29,1643803276347,8239104961.23966,28.70666765431971,2022-02-02 12:01:16.347
30,1643806878192,8294386511.102787,28.87826366682739,2022-02-02 13:01:18.192
31,1643810494386,8267064443.442303,28.611191749624744,2022-02-02 14:01:34.386
32,1643814134540,7971319628.969355,27.553998780454425,2022-02-02 15:02:14.540
33,1643817730254,7894877318.116418,27.431486305477986,2022-02-02 16:02:10.254
34,1643821279302,7848419884.273931,27.52105542059392,2022-02-02 17:01:19.302
35,1643824940559,7939086122.601494,27.64146041201299,2022-02-02 18:02:20.559
36,1643828421481,7946053622.816999,27.64888212940249,2022-02-02 19:00:21.481
37,1643832067841,8004174640.620622,27.836427587901564,2022-02-02 20:01:07.841
38,1643835645628,7912247447.803675,27.57559003673832,2022-02-02 21:00:45.628
39,1643839326526,7616653451.62911,26.5834072696638,2022-02-02 22:02:06.526
40,1643842945540,7687506584.441313,26.63911773145052,2022-02-02 23:02:25.540
41,1643846566635,7607479644.065063,26.484245642191357,2022-02-03 00:02:46.635
42,1643850033186,7562000139.375744,26.341740849492226,2022-02-03 01:00:33.186
43,1643853718812,7515182757.5398035,25.853978595807057,2022-02-03 02:01:58.812
44,1643857287519,7482087836.488875,26.09118454087861,2022-02-03 03:01:27.519
45,1643860942976,7459648875.688295,25.97035384807136,2022-02-03 04:02:22.976
46,1643864419389,7518615111.989476,26.189284724494517,2022-02-03 05:00:19.389
47,1643868055141,7603750876.924772,26.57510998524469,2022-02-03 06:00:55.141
48,1643871713385,7644305628.671346,26.66054053978172,2022-02-03 07:01:53.385
49,1643875283517,7687580781.178014,26.742657138981087,2022-02-03 08:01:23.517
50,1643878953327,7699499275.08246,26.66012024105225,2022-02-03 09:02:33.327
51,1643882466419,7651622390.058479,26.55592117484644,2022-02-03 10:01:06.419
52,1643886095291,7523810319.3754835,26.15100867370953,2022-02-03 11:01:35.291
53,1643889665123,7608256934.830781,26.5758055723922,2022-02-03 12:01:05.123
54,1643893238855,7605687068.313577,26.672695152217266,2022-02-03 13:00:38.855
55,1643896847625,7646778024.344617,26.58037195091489,2022-02-03 14:00:47.625
56,1643900418794,7714931146.83025,26.903598940786413,2022-02-03 15:00:18.794
57,1643904129338,8197128793.968405,28.67835718287112,2022-02-03 16:02:09.338
58,1643907682121,8173677339.968719,28.2570780516462,2022-02-03 17:01:22.121
59,1643911290931,8206201951.856509,28.63156636466125,2022-02-03 18:01:30.931
60,1643914911818,8274603567.344337,28.936051485795552,2022-02-03 19:01:51.818
61,1643918416543,8192141807.815382,28.65700072747004,2022-02-03 20:00:16.543
62,1643922135023,8238659330.475364,28.903495942347558,2022-02-03 21:02:15.023
63,1643925759445,8468947358.939822,29.491383170697038,2022-02-03 22:02:39.445
64,1643929267485,8459105152.532045,29.388445436593003,2022-02-03 23:01:07.485
65,1643932950507,8472747136.599482,29.61664557669108,2022-02-04 00:02:30.507
66,1643936455166,8587755150.847797,29.80060435920385,2022-02-04 01:00:55.166
67,1643940200983,8469072858.765061,29.41373480356736,2022-02-04 02:03:20.983
68,1643943645778,8487455160.050527,29.4574209354677,2022-02-04 03:00:45.778
69,1643947279673,8406378989.667005,29.30366940544737,2022-02-04 04:01:19.673
