,Timestamp,Marketcap,Price,Date
269,1647082951390,8026370999.820467,27.698738216049986,2022-03-12 11:02:31.390
270,1647086556869,8024985499.075627,27.670019241559945,2022-03-12 12:02:36.869
271,1647090165787,8041898125.7905855,27.731542000132176,2022-03-12 13:02:45.787
272,1647093753548,7982677563.742959,27.529052262565603,2022-03-12 14:02:33.548
273,1647097271507,7934284495.349963,27.39083598832025,2022-03-12 15:01:11.507
274,1647100948874,8000263633.628509,27.52700218760384,2022-03-12 16:02:28.874
275,1647104589292,7996531273.706517,27.57371366994289,2022-03-12 17:03:09.292
276,1647108106859,7964956140.331146,27.44748825683548,2022-03-12 18:01:46.859
277,1647111728843,7958909724.807561,27.441774501494635,2022-03-12 19:02:08.843
278,1647115345671,7957178902.969869,27.43966123740428,2022-03-12 20:02:25.671
279,1647118858409,7975370623.43019,27.49726363063535,2022-03-12 21:00:58.409
280,1647122553203,7991754283.629912,27.514150730352267,2022-03-12 22:02:33.203
281,1647126033479,7983928715.691064,27.507010230597945,2022-03-12 23:00:33.479
282,1647129717942,7921451880.881991,27.23322808879681,2022-03-13 00:01:57.942
283,1647133273262,7865034621.350746,27.109819441937635,2022-03-13 01:01:13.262
284,1647136934282,7913158734.504755,27.22507805580928,2022-03-13 02:02:14.282
285,1647140469830,7962707837.15521,27.422521982801307,2022-03-13 03:01:09.830
286,1647144124028,7967625102.019237,27.449544587068026,2022-03-13 04:02:04.028
287,1647147696292,7926738029.830927,27.26995203076996,2022-03-13 05:01:36.292
288,1647151223215,7935047572.457314,27.329038764325286,2022-03-13 06:00:23.215
289,1647154975597,7933243621.219789,27.43304286940519,2022-03-13 07:02:55.597
290,1647158554959,7965323106.19013,27.465478801983306,2022-03-13 08:02:34.959
291,1647162256629,7962038601.885627,27.44560693036729,2022-03-13 09:04:16.629
292,1647165741516,7906045872.782221,27.18373224095721,2022-03-13 10:02:21.516
293,1647169328757,7891210425.036451,27.238171123749453,2022-03-13 11:02:08.757
294,1647172811422,7880625648.612829,27.179713218306976,2022-03-13 12:00:11.422
295,1647176587777,7747716617.545594,26.70618918622752,2022-03-13 13:03:07.777
296,1647180076409,7791816598.688017,26.8109207010944,2022-03-13 14:01:16.409
297,1647183605207,7888854151.539748,27.16877471851844,2022-03-13 15:00:05.207
298,1647187216636,7954804863.724862,27.427031066088613,2022-03-13 16:00:16.636
299,1647190882741,7959148314.191198,27.362552591834564,2022-03-13 17:01:22.741
300,1647194576159,7953027212.279241,27.386861047222727,2022-03-13 18:02:56.159
301,1647198102729,7917811344.878549,27.33233903830909,2022-03-13 19:01:42.729
302,1647201797570,7815223198.114531,26.92604682901463,2022-03-13 20:03:17.570
303,1647205421742,7811825958.073191,26.867888572007168,2022-03-13 21:03:41.742
304,1647208963652,7807440915.940566,26.81950246759214,2022-03-13 22:02:43.652
305,1647212557327,7710403719.217492,26.31395847927253,2022-03-13 23:02:37.327
306,1647216054186,7628630743.825802,26.335014089685696,2022-03-14 00:00:54.186
307,1647219661453,7584075110.090155,26.120153829692544,2022-03-14 01:01:01.453
308,1647223206033,7603606110.504738,26.22288002196608,2022-03-14 02:00:06.033
309,1647226819235,7606330785.110995,26.17076948203995,2022-03-14 03:00:19.235
310,1647230568155,7629203817.315073,26.300913679412908,2022-03-14 04:02:48.155
311,1647234082309,7702631735.381011,26.47481838914365,2022-03-14 05:01:22.309
312,1647237720386,7735830517.315128,26.644879812639854,2022-03-14 06:02:00.386
313,1647241228771,7777917533.268288,26.80312163822171,2022-03-14 07:00:28.771
314,1647244929106,7825283743.627039,26.91990326143149,2022-03-14 08:02:09.106
315,1647248525962,7811732619.314494,26.92629477369261,2022-03-14 09:02:05.962
316,1647252110229,7823260352.403585,27.02607667147301,2022-03-14 10:01:50.229
317,1647255605457,7818987429.562388,26.951637566763356,2022-03-14 11:00:05.457
318,1647259363548,7771675937.508801,26.77145586694441,2022-03-14 12:02:43.548
319,1647262937056,7741581503.280586,26.6737937566177,2022-03-14 13:02:17.056
320,1647266464117,7834577619.299883,26.975727101611547,2022-03-14 14:01:04.117
321,1647270092903,7772760027.234446,26.786735829439884,2022-03-14 15:01:32.903
322,1647273768104,7750754444.982512,26.67135765269399,2022-03-14 16:02:48.104
323,1647277300040,7703815746.823832,26.41479646432368,2022-03-14 17:01:40.040
324,1647280982694,7606172672.868925,26.16574893529728,2022-03-14 18:03:02.694
325,1647284465686,7525292545.514952,26.013658340289265,2022-03-14 19:01:05.686
326,1647288157918,7595553284.505497,26.11845183320266,2022-03-14 20:02:37.918
327,1647291781574,7590079380.537544,26.092298287086027,2022-03-14 21:03:01.574
328,1647295266770,7576598224.006468,26.09171299214392,2022-03-14 22:01:06.770
329,1647298932407,7705628034.932857,26.561524236966523,2022-03-14 23:02:12.407
330,1647302478327,7766754552.452135,26.85052160959744,2022-03-15 00:01:18.327
331,1647306067864,7787419153.081369,26.872437866489875,2022-03-15 01:01:07.864
332,1647309833627,7685290584.011975,26.406329405627417,2022-03-15 02:03:53.627
333,1647313288801,7719691351.282648,26.58581979181084,2022-03-15 03:01:28.801
334,1647316946205,7663493434.057421,26.37240224571576,2022-03-15 04:02:26.205
335,1647320520518,7625627316.440211,26.264182978433528,2022-03-15 05:02:00.518
336,1647324193474,7651170312.845268,26.346445901429814,2022-03-15 06:03:13.474
337,1647327750522,7793751545.909694,27.0407484562596,2022-03-15 07:02:30.522
338,1647331303893,7836712585.54446,26.883366309469874,2022-03-15 08:01:43.893
339,1647334810726,7757764587.153013,26.658593491937776,2022-03-15 09:00:10.726
340,1647338579638,7759217706.398582,26.681177234060147,2022-03-15 10:02:59.638
341,1647342168711,7720680868.911577,26.54891663193959,2022-03-15 11:02:48.711
342,1647345758054,7740053635.080278,26.66880725058884,2022-03-15 12:02:38.054
343,1647349239923,7841275066.518829,27.001184094076137,2022-03-15 13:00:39.923
344,1647352876799,7768326348.330214,26.819088669229448,2022-03-15 14:01:16.799
345,1647356446199,7881093550.452833,27.09258695532636,2022-03-15 15:00:46.199
346,1647360189166,7957724224.406161,27.39465315956176,2022-03-15 16:03:09.166
347,1647363783446,7941323468.090009,27.35132439321685,2022-03-15 17:03:03.446
348,1647367360969,7991424445.720511,27.566923121449904,2022-03-15 18:02:40.969
