,Timestamp,Marketcap,Price,Date
0,1654066970214,2991154220.6868043,10.22315676708156,2022-06-01 07:02:50.214
1,1654070438307,2973043163.338528,10.174553075886624,2022-06-01 08:00:38.307
2,1654074220716,3010436933.7337813,10.289061158440102,2022-06-01 09:03:40.716
3,1654077798312,3045190653.82458,10.445806688055717,2022-06-01 10:03:18.312
4,1654081383786,3035695155.679994,10.375388623880708,2022-06-01 11:03:03.786
5,1654084810803,3007235115.62897,10.290831672420204,2022-06-01 12:00:10.803
6,1654088470361,3053615653.6826115,10.412772445339076,2022-06-01 13:01:10.361
7,1654092131968,3052341388.868426,10.438127843709328,2022-06-01 14:02:11.968
8,1654095843156,2958111974.8445845,10.11022509112675,2022-06-01 15:04:03.156
9,1654099338020,2925415526.5893397,9.977136990402496,2022-06-01 16:02:18.020
10,1654102942841,2862913251.7205834,9.785802448472278,2022-06-01 17:02:22.841
11,1654106438534,2841566668.5491705,9.6948272533439,2022-06-01 18:00:38.534
12,1654110039325,2835117970.5401425,9.664366087146368,2022-06-01 19:00:39.325
13,1654113616382,2798410568.099801,9.568938213745398,2022-06-01 20:00:16.382
14,1654117419566,2710512132.106152,9.308376222000923,2022-06-01 21:03:39.566
15,1654120910585,2721568212.631324,9.291645384357391,2022-06-01 22:01:50.585
16,1654124557255,2727782801.233996,9.323006821480751,2022-06-01 23:02:37.255
17,1654128032848,2751141755.371754,9.373625169280452,2022-06-02 00:00:32.848
18,1654131732789,2725640652.9848647,9.322634551272614,2022-06-02 01:02:12.789
19,1654135310721,2751563846.338977,9.387000955505007,2022-06-02 02:01:50.721
20,1654138929619,2733877171.3287463,9.346802446039373,2022-06-02 03:02:09.619
21,1654142454046,2725312548.522379,9.274971453473611,2022-06-02 04:00:54.046
22,1654146236406,2724271194.3125067,9.311004863235178,2022-06-02 05:03:56.406
23,1654149763899,2730988901.256117,9.333964619280144,2022-06-02 06:02:43.899
24,1654153367220,2727836558.059251,9.350122259306843,2022-06-02 07:02:47.220
25,1654156977706,2754031334.804434,9.382177370603952,2022-06-02 08:02:57.706
